,MSTR_IBIT_return,MSTR_IBIT_cum_return,AMAT_LRCX_return,AMAT_LRCX_cum_return,NVDA_AMD_return,NVDA_AMD_cum_return,LCID_RIVN_return,LCID_RIVN_cum_return,ENPH_SEDG_return,ENPH_SEDG_cum_return,NTES_BILI_return,NTES_BILI_cum_return,SLB_HAL_return,SLB_HAL_cum_return,LOW_HD_return,LOW_HD_cum_return,MAR_HLT_return,MAR_HLT_cum_return,BKNG_EXPE_return,BKNG_EXPE_cum_return,S_CRWD_return,S_CRWD_cum_return,active_pairs,MSTR_IBIT_weight,AMAT_LRCX_weight,NVDA_AMD_weight,LCID_RIVN_weight,ENPH_SEDG_weight,NTES_BILI_weight,SLB_HAL_weight,LOW_HD_weight,MAR_HLT_weight,BKNG_EXPE_weight,S_CRWD_weight,equal_weighted_return,equal_weighted_cum_return,inv_vol_weighted_return,inv_vol_weighted_cum_return
2021-08-27,,,0.0,1.4860904464531977,0.0,1.6150953142643072,,,0.0,1.8269947078897166,0.0,1.0692697413233052,0.0010691003954552297,0.9567465424450035,0.0008263624472375015,1.2870803180309502,0.0026736299670638976,1.45027219972276,0.003885148595984602,1.1333812298593644,,,16,0.0,0.16128982967761807,0.10102953409551048,0.0,0.06471671266973131,0.09441496390925798,0.11484495147568069,0.19506102848043455,0.14857433429785855,0.12006864539390838,0.0,0.0010567801757176538,1.3435322002478314,0.0011476892134836831,1.3291515905078357
2021-08-30,,,-0.0007718872341642197,1.484943352208767,0.0,1.6150953142643072,,,0.0,1.8269947078897166,0.012999804632401633,1.0831700390598467,0.0,0.9567465424450035,0.0,1.2870803180309502,0.0,1.45027219972276,0.0,1.1333812298593644,,,16,0.0,0.16128982967761807,0.10102953409551048,0.0,0.06471671266973131,0.09441496390925798,0.11484495147568069,0.19506102848043455,0.14857433429785855,0.12006864539390838,0.0,0.0015284896747796766,1.345585775343644,0.00110287852466693,1.3306174832530338
2021-08-31,,,0.0,1.484943352208767,0.0,1.6150953142643072,,,0.0,1.8269947078897166,0.020636461682503392,1.105522836066541,0.0009827727250322237,0.9576868068516873,-0.0011975991853463365,1.285538911690601,-0.004520936300595353,1.443715611489289,0.0,1.1333812298593644,,,16,0.0,0.16128982967761807,0.10102953409551048,0.0,0.06471671266973131,0.09441496390925798,0.11484495147568069,0.19506102848043455,0.14857433429785855,0.12006864539390838,0.0,0.001987587365199241,1.3482602446295089,0.0011559572408213264,1.3321556201675635
2021-09-01,,,0.0,1.484943352208767,0.0,1.6150953142643072,,,0.0,1.8269947078897166,0.022461808545807545,1.1303548783532857,0.0,0.9576868068516873,0.0,1.285538911690601,0.0,1.443715611489289,0.0,1.1333812298593644,,,16,0.0,0.16128982967761807,0.10102953409551048,0.0,0.06471671266973131,0.09441496390925798,0.11484495147568069,0.19506102848043455,0.14857433429785855,0.12006864539390838,0.0,0.002807726068225943,1.352045790065108,0.002120730843189082,1.3349807636791804
2021-09-02,,,0.0,1.484943352208767,0.0,1.6150953142643072,,,0.0,1.8269947078897166,-0.009314408488716685,1.1198262912790895,0.006595303753280369,0.9640030422433834,0.0,1.285538911690601,0.0,1.443715611489289,0.011481044383426703,1.1463936300627227,,,16,0.0,0.16128982967761807,0.10102953409551048,0.0,0.06471671266973131,0.09441496390925798,0.11484495147568069,0.19506102848043455,0.14857433429785855,0.12006864539390838,0.0,0.0010952424559987984,1.3535266080168418,0.001256531245039971,1.3366582087202705
2021-09-03,,,0.0009366256796061495,1.4863341882852061,0.0,1.6150953142643072,,,0.0,1.8269947078897166,0.018739876547718116,1.1408116977325486,0.00020400288317205936,0.9641997016433876,0.0008734617755369234,1.286661780790928,0.005038887471384319,1.4509903319962643,-0.0028304292601090443,1.1431488439885906,0.0,1.0,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0025513805663676136,1.3569799695005975,0.002340662868208294,1.339786874956908
2021-09-07,,,0.0,1.4863341882852061,0.0,1.6150953142643072,,,0.0,1.8269947078897166,-0.0025325710575424473,1.1379225110447653,0.0,0.9641997016433876,0.0,1.286661780790928,0.0,1.4509903319962643,0.0,1.1431488439885906,0.0,1.0,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.00028139678417138305,1.356598119700995,-0.00022183163123692804,1.3394896678489265
2021-09-08,,,0.005720256076089404,1.494836400456844,0.0,1.6150953142643072,,,0.0,1.8269947078897166,0.0,1.1379225110447653,0.0,0.9641997016433876,0.0,1.286661780790928,0.0,1.4509903319962643,-0.0002678549073483064,1.1428426459608987,0.011969630818955069,1.011969630818955,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0019357813319662407,1.3592241970160928,0.0016911641298500684,1.3417549647274973
2021-09-09,,,0.0,1.494836400456844,0.0,1.6150953142643072,,,0.0,1.8269947078897166,0.0,1.1379225110447653,-9.323788768759544e-05,0.9641098016998975,0.0,1.286661780790928,0.0,1.4509903319962643,0.0,1.1428426459608987,0.0,1.011969630818955,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-1.0359765298621716e-05,1.3592101157724235,-9.93402701042948e-06,1.3417416356974363
2021-09-10,,,0.0011669302240123575,1.4965807702324907,0.0,1.6150953142643072,,,0.0,1.8269947078897166,0.005151848602960495,1.1437849155435684,0.0014254070634246345,0.9654840506211573,0.0,1.286661780790928,-0.009004298302669855,1.43792518221268,0.0006910842013012391,1.1436324464580956,0.005077089925016584,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0005008957460050505,1.359890938337341,-1.9474663287584427e-05,1.3417155057308623
2021-09-13,,,0.0,1.4965807702324907,0.0,1.6150953142643072,,,0.0,1.8269947078897166,0.0,1.1437849155435684,0.0,0.9654840506211573,0.0,1.286661780790928,0.004573032394014527,1.4445008606511078,0.0,1.1436324464580956,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0005081147104460586,1.3605819189277124,0.0006303315896897788,1.3425612313985011
2021-09-14,,,0.0,1.4965807702324907,0.0,1.6150953142643072,,,0.0,1.8269947078897166,0.0,1.1437849155435684,0.0,0.9654840506211573,0.0,1.286661780790928,0.0,1.4445008606511078,-0.0032932195781774348,1.139866213695181,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.0003659132864641594,1.360084063926254,-0.0003668354529119905,1.3420687323411191
2021-09-15,,,0.003282924129005235,1.5014939313540923,0.0,1.6150953142643072,,,0.0,1.8269947078897166,0.015500795945751912,1.1615144921252383,0.0,0.9654840506211573,0.0,1.286661780790928,0.0,1.4445008606511078,0.0,1.139866213695181,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0020870800083063494,1.3629226681856905,0.001848972027888883,1.344550179886722
2021-09-16,,,0.0,1.5014939313540923,0.0,1.6150953142643072,,,0.01998630676282708,1.863509584575662,-0.009268683456568838,1.1507487819675122,0.003580618337904457,0.9689410805177656,0.0,1.286661780790928,0.0037699578439288534,1.4499465680012813,0.0040690582480418696,1.1445043957136816,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.002459695304014825,1.3662750426723622,0.0017425035816827767,1.3468930633909268
2021-09-17,,,0.00992689999595794,1.516399111455182,0.0,1.6150953142643072,,,0.013416082402461438,1.8885105827201056,0.009139171296070888,1.1612656722046582,0.002197836065598077,0.9710706541699672,0.0,1.286661780790928,0.001014716266079024,1.4514178523687775,0.0013411513178969226,1.1460393492923318,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.004115095260451588,1.3718973946249367,0.0036148287959610194,1.3517618512215526
2021-09-20,,,-0.005524627000675717,1.5080215719802361,0.0,1.6150953142643072,,,0.0,1.8885105827201056,0.0,1.1612656722046582,0.0,0.9710706541699672,0.0,1.286661780790928,0.0,1.4514178523687775,0.00015847061749174347,1.1462209628556839,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.0005962395981315526,1.3710794150736878,-0.0008090154366066489,1.3506682550172984
2021-09-21,,,0.001755930747695591,1.5106695534266643,0.0,1.6150953142643072,,,0.0,1.8885105827201056,0.0,1.1612656722046582,0.0,0.9710706541699672,0.0,1.286661780790928,-0.002175467698823802,1.448260339713453,0.0,1.1462209628556839,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-4.661521679202345e-05,1.371015501909515,-3.711368907296391e-05,1.350618126735641
2021-09-22,,,0.0,1.5106695534266643,0.0,1.6150953142643072,,,0.0,1.8885105827201056,0.0,1.1612656722046582,0.0,0.9710706541699672,0.0,1.286661780790928,0.0,1.448260339713453,0.0,1.1462209628556839,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0,1.371015501909515,0.0,1.350618126735641
2021-09-23,,,0.0,1.5106695534266643,0.0,1.6150953142643072,,,0.0,1.8885105827201056,0.0,1.1612656722046582,0.0,0.9710706541699672,0.0,1.286661780790928,0.0,1.448260339713453,0.0,1.1462209628556839,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0,1.371015501909515,0.0,1.350618126735641
2021-09-24,,,0.0009132030504832405,1.5120491014711257,0.0,1.6150953142643072,,,0.0,1.8885105827201056,0.0,1.1612656722046582,0.0040965034950303,0.9750486484986958,0.0,1.286661780790928,0.0006777182281029206,1.4492418521447155,0.0008587881886589231,1.1472053238801778,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0007273569958083762,1.3720127196261906,0.0007621831184116944,1.3516475450712597
2021-09-27,,,0.0,1.5120491014711257,0.0,1.6150953142643072,,,0.0,1.8885105827201056,0.0,1.1612656722046582,0.0,0.9750486484986958,0.0,1.286661780790928,0.0,1.4492418521447155,0.0026936279039646406,1.1502954681521582,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0002992919893294045,1.372423352042433,0.00030004625828020207,1.352053101859672
2021-09-28,,,-0.020283411565101633,1.4813795872393447,0.0,1.6150953142643072,,,0.0,1.8885105827201056,0.0,1.1612656722046582,0.0,0.9750486484986958,0.0,1.286661780790928,0.009605981300289388,1.4631632422760144,0.0,1.1502954681521582,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.001186381140534694,1.3707951348607403,-0.0017110153866494444,1.349739718198823
2021-09-29,,,-0.004182511053469815,1.4751837007413315,0.0,1.6150953142643072,,,0.0,1.8885105827201056,0.012294094076772363,1.1755423816268686,0.006876272053218789,0.981753348270896,0.0,1.286661780790928,-0.0005993021755414619,1.462286365361746,-0.006455908995405119,1.142869265291941,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0008814048783971951,1.3720033603798898,0.00038191058079059775,1.3502551980785165
2021-09-30,,,0.0,1.4751837007413315,0.0,1.6150953142643072,,,0.0012955358236938965,1.8909572158334447,0.0,1.1755423816268686,-0.0005928703863426477,0.9811712957840134,0.0,1.286661780790928,0.0,1.462286365361746,0.0,1.142869265291941,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,7.807393748347209e-05,1.3721104780844753,1.461604027987336e-05,1.3502749334628796
2021-10-01,,,0.0011567933960865081,1.4768901835043635,0.0,1.6150953142643072,,,0.0013554112971173242,1.8935202406061507,0.01205181949072702,1.189709806213935,0.002908873684607623,0.984025399146412,0.0,1.286661780790928,0.0012729821041375137,1.4641478297359758,0.0014058266108090177,1.144475941317764,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0022390785092761115,1.3751827411683069,0.0019520956944251947,1.3529107993467828
2021-10-04,,,0.0,1.4768901835043635,0.0,1.6150953142643072,,,0.0,1.8935202406061507,0.0,1.189709806213935,0.0,0.984025399146412,0.0,1.286661780790928,0.0,1.4641478297359758,0.0,1.144475941317764,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0,1.3751827411683069,0.0,1.3529107993467828
2021-10-05,,,0.0,1.4768901835043635,0.013523882672923192,1.6369376738000057,,,0.0,1.8935202406061507,0.0,1.189709806213935,-0.0151019606109191,0.969164686328359,0.0,1.286661780790928,0.0,1.4641478297359758,0.0,1.144475941317764,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.0001753419931106563,1.374941613885579,-0.00034147130719059207,1.3524488191276176
2021-10-06,,,0.0031891284435133626,1.4816001759965227,0.0,1.6369376738000057,,,0.0,1.8935202406061507,0.0,1.189709806213935,-0.004817854650963389,0.9644953917367823,0.0,1.286661780790928,0.0,1.4641478297359758,0.0,1.144475941317764,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.00018096957860555855,1.3746927912811069,-3.611861301226998e-05,1.3523999705521006
2021-10-07,,,0.0,1.4816001759965227,0.0,1.6369376738000057,,,-0.00957218489941483,1.8753951147522843,-0.027508125539736056,1.1569831195087472,0.0,0.9644953917367823,0.0,1.286661780790928,0.0,1.4641478297359758,0.0,1.144475941317764,0.0,1.0171074916360086,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.004120034493238988,1.3690290095634219,-0.002984186958730964,1.348364156196991
2021-10-08,,,0.0010519030677341226,1.4831586757668087,0.0010971021242130701,1.6387335615991359,,,0.0019709443504552218,1.8790914141585766,0.004854941757217695,1.1626002051680462,0.003967677398964066,0.9683221983039814,0.0,1.286661780790928,0.0,1.4641478297359758,0.0,1.144475941317764,0.011213595092797284,1.0285129232130654,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0026840181990423844,1.3727035083401071,0.002036971827390197,1.351110735996227
2021-10-11,,,0.0,1.4831586757668087,0.0,1.6387335615991359,,,0.0,1.8790914141585766,0.0,1.1626002051680462,0.0,0.9683221983039814,0.0,1.286661780790928,0.0,1.4641478297359758,0.0,1.144475941317764,0.0,1.0285129232130654,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0,1.3727035083401071,0.0,1.351110735996227
2021-10-12,,,0.0,1.4831586757668087,0.0,1.6387335615991359,,,0.0,1.8790914141585766,0.0,1.1626002051680462,0.0,0.9683221983039814,0.0,1.286661780790928,-0.006564663792947566,1.4545361914905854,0.0,1.144475941317764,0.0015083795210903347,1.0300643110436167,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.0005618093635396924,1.371932310655758,-0.0007958389268054185,1.3500354694780965
2021-10-13,,,0.0,1.4831586757668087,0.0,1.6387335615991359,,,0.0014047331346637697,1.8817310361311075,0.0,1.1626002051680462,0.0029654745465117734,0.9711937331358741,0.0,1.286661780790928,0.007047124719152129,1.4647864894405402,0.0,1.144475941317764,0.0,1.0300643110436167,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0012685924889252968,1.3736727336803698,0.0013716481711717114,1.3518872431608229
2021-10-14,,,0.007766719019869403,1.494677952463371,0.00848710400570872,1.652641663774073,,,0.0,1.8817310361311075,0.0,1.1626002051680462,0.0,0.9711937331358741,0.0,1.286661780790928,0.0015244018615777452,1.4670194126918572,0.0,1.144475941317764,0.0,1.0300643110436167,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0019753583207950966,1.3763862295448948,0.0021677568534597194,1.3548178059972895
2021-10-15,,,0.0033307460430713246,1.4996563451392044,0.0012790380374294189,1.654755455324281,,,0.001753378477991386,1.885030422831228,0.0,1.1626002051680462,0.01957626895679467,0.9902060828648954,0.0,1.286661780790928,0.001231489257339199,1.4688260313388954,-0.0012734543835445887,1.1430185034134317,0.003505363544545516,1.0336750609280863,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0032669811037363255,1.3808828573482608,0.0030905267132622966,1.3590049066183276
2021-10-18,,,0.0,1.4996563451392044,0.0,1.654755455324281,,,-0.01039725493335155,1.8654312809679283,0.0,1.1626002051680462,0.004256005202286623,0.9944204051049043,0.0,1.286661780790928,0.0,1.4688260313388954,0.0,1.1430185034134317,0.0,1.0336750609280863,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.0006823610812294362,1.3799405966286695,-0.00017079063559415747,1.3587728013065508
2021-10-19,,,0.0,1.4996563451392044,0.0025815365141056384,1.659027266954116,,,-0.0018458106105591933,1.8619880481162487,0.0,1.1626002051680462,0.0,0.9944204051049043,0.0,1.286661780790928,0.0,1.4688260313388954,0.0,1.1430185034134317,0.0,1.0336750609280863,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,8.174732261627168e-05,1.3800534030778133,0.00013114061145802063,1.3589509916025464
2021-10-20,,,0.0,1.4996563451392044,0.0,1.659027266954116,,,0.0,1.8619880481162487,0.0,1.1626002051680462,0.0,0.9944204051049043,0.0,1.286661780790928,0.0,1.4688260313388954,0.0,1.1430185034134317,0.0,1.0336750609280863,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0,1.3800534030778133,0.0,1.3589509916025464
2021-10-21,,,0.0,1.4996563451392044,0.0,1.659027266954116,,,0.0,1.8619880481162487,0.0,1.1626002051680462,0.0,0.9944204051049043,0.0,1.286661780790928,0.0,1.4688260313388954,0.01311320832824225,1.1580071431717276,0.0,1.0336750609280863,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0014570231475824723,1.3820641728309977,0.0014606951046010252,1.360936004663373
2021-10-22,,,-0.00886279677627666,1.4863651957179818,0.0012686632122285934,1.6611320138157846,,,0.0014100065422042647,1.8646134634455989,0.0,1.1626002051680462,0.02923046952627282,1.023487780452627,0.0012849661208169695,1.2883150975881943,0.0,1.4688260313388954,0.0026373542880576938,1.161061218276373,0.020416365691663118,1.0547789489783463,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.005265003178329645,1.3893407450936084,0.003993582908226034,1.366371015430786
2021-10-25,,,-0.004920817191667522,1.4790510643097965,0.0,1.6611320138157846,,,0.0,1.8646134634455989,0.0,1.1626002051680462,0.0017487729364327464,1.025277628183852,0.0,1.2883150975881943,0.0,1.4688260313388954,0.0,1.161061218276373,0.0,1.0547789489783463,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.00035244936169275286,1.3888510728348265,-0.0005499947170105993,1.3656195185908226
2021-10-26,,,0.0,1.4790510643097965,0.0,1.6611320138157846,,,0.0,1.8646134634455989,0.0,1.1626002051680462,0.0,1.025277628183852,0.0,1.2883150975881943,0.0,1.4688260313388954,0.0,1.161061218276373,0.01110781274967738,1.0664952360358992,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.00123420141663082,1.3905651947964086,0.0008027758329425317,1.366715804937342
2021-10-27,,,-0.005968496571186658,1.4702233531038533,0.005086498752927965,1.6695813597325073,,,0.13901618796172277,2.1238249191559113,0.0,1.1626002051680462,0.0,1.025277628183852,0.0,1.2883150975881943,0.0008847229017683901,1.4701255353675344,0.0,1.161061218276373,0.0,1.0664952360358992,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.015446545893914719,1.412044623896312,0.008052079133200564,1.3777207087512935
2021-10-28,,,0.0,1.4702233531038533,0.0,1.6695813597325073,,,-0.011122725621690564,2.100202197311631,0.0,1.1626002051680462,0.003318960569910918,1.028680484205006,0.0,1.2883150975881943,0.0,1.4701255353675344,8.677628552347145e-05,1.1611619708561605,0.0,1.0664952360358992,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.000857443196250686,1.4108338758407497,-0.00030451884575774854,1.377301166831288
2021-10-29,,,0.0011903620804451743,1.4719734512331732,-0.02194438269692046,1.6329434274308923,,,0.008683615548537835,2.1184395457672798,0.0,1.1626002051680462,0.0033611610417586197,1.0321380449729332,0.0,1.2883150975881943,-0.008683888216646393,1.4573591295539654,0.000423307397612136,1.1616534993082497,0.0036934472771554473,1.0704342799615354,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,-0.0014751530631175159,1.4087526799272532,-0.0018820856988311756,1.3747089680022113
2021-11-01,,,0.0,1.4719734512331732,0.025271382675903203,1.6742101656735993,,,0.0,2.1184395457672798,0.0,1.1626002051680462,0.0,1.0321380449729332,-0.004608323157124848,1.282378125290305,-0.003541459258521675,1.4521979515716155,0.0,1.1616534993082497,0.0,1.0704342799615354,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.001902400028917409,1.4114326910662842,0.0010465538961374186,1.3761476750287291
2021-11-02,,,0.0,1.4719734512331732,0.001983752790873339,1.6775313847622626,,,0.0,2.1184395457672798,0.0,1.1626002051680462,-0.001965726673934024,1.0301091436867478,-0.0016914337802997961,1.2802090676100715,0.0,1.4521979515716155,-0.013513853128105938,1.1459550845328477,0.027052889629015836,1.0993926203924498,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0013184032041721576,1.4132935284486594,0.00012023031514304516,1.3763131296973812
2021-11-03,,,0.0,1.4719734512331732,0.0,1.6775313847622626,,,0.0,2.1184395457672798,0.0,1.1626002051680462,0.0,1.0301091436867478,0.0,1.2802090676100715,0.0032876212333187577,1.4569722283921844,0.014590298153344786,1.1626749108865233,0.006150142077308797,1.1061540412066082,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.002669784607108038,1.417066717756237,0.002522863230297772,1.379785379485671
2021-11-04,,,0.0,1.4719734512331732,0.0,1.6775313847622626,,,0.0,2.1184395457672798,0.0,1.1626002051680462,-0.007684877906242973,1.0221928806874105,0.0,1.2802090676100715,0.0,1.4569722283921844,0.016742355863495765,1.1821408279981438,0.0,1.1061540412066082,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.0010063864396947547,1.4184928344851297,0.0010461649437138007,1.381228862579538
2021-11-05,,,-0.0002597449852334093,1.4715911135108188,-0.002769006731189128,1.6728862890660747,,,0.0058590789509391705,2.130851650318722,0.0,1.1626002051680462,0.0003160206887150769,1.0225159147855651,0.00023360376568888345,1.2805081292691343,-0.009824266265999835,1.4426585452782925,0.0361192317930864,1.2248388465766797,0.008385687125408159,1.1154299029086727,18,0.0,0.14963320741700517,0.09372800046210682,0.0,0.06003955308039136,0.08759147372243474,0.10654495995999622,0.18096371849314152,0.13783667714989217,0.11139113083829294,0.07227127887673906,0.004228956037935034,1.4244915783222931,0.0034045829496790006,1.3859313708146805
